year,reserve,polygon_id,date,point_id,veg_type,veg_status,radius,photo_id,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
2024,Q,D,2024-04-27,22,H,L,3.7,NA,NA,NA,NA,NA,NA,-122.15086976,38.48331449,320.456,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:32:21.4 UTC-07:00,2024-04-27 13:32:21.4 UTC-07:00,1,1.3,NA,NA,NA,-122.15036155,38.48255577,328.059,95.355,Global CS
2024,Q,D,2024-04-27,23,D,L,6.2,NA,NA,NA,NA,NA,NA,-122.15073139,38.48309032,330.501,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-04-27 13:35:20.4 UTC-07:00,2024-04-27 13:35:20.4 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,67.69,Global CS
2024,Q,D,2024-04-27,24,S,R,1.5,NA,NA,NA,NA,NA,NA,-122.15081347,38.48303586,327.15,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:38:57.6 UTC-07:00,2024-04-27 13:38:57.6 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,66.306,Global CS
2024,Q,D,2024-04-27,25,H,L,5.1,NA,NA,NA,NA,NA,NA,-122.15063552,38.4831833,334.423,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:41:40.4 UTC-07:00,2024-04-27 13:41:40.4 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,74.117,Global CS
2024,Q,D,2024-04-27,26,S,R,1.55,NA,NA,NA,NA,NA,NA,-122.1505786,38.48322707,337.438,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:44:31.8 UTC-07:00,2024-04-27 13:44:31.8 UTC-07:00,1,1.1,NA,NA,NA,-122.15036155,38.48255577,328.059,77.718,Global CS
2024,Q,D,2024-04-27,27,D,L,4,NA,NA,NA,NA,NA,NA,-122.15055038,38.48313583,339.585,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-04-27 13:45:53.2 UTC-07:00,2024-04-27 13:45:53.2 UTC-07:00,1,1.1,NA,NA,NA,-122.15036155,38.48255577,328.059,67.817,Global CS
2024,Q,D,2024-04-27,28,H,L,2.1,NA,NA,NA,NA,NA,NA,-122.15045021,38.48315681,342.911,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:47:23.4 UTC-07:00,2024-04-27 13:47:23.4 UTC-07:00,1,1.1,NA,NA,NA,-122.15036155,38.48255577,328.059,69.234,Global CS
2024,Q,D,2024-04-27,29,H,L,3.9,NA,NA,NA,NA,NA,NA,-122.15037626,38.48302014,347.112,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:49:21.8 UTC-07:00,2024-04-27 13:49:21.8 UTC-07:00,1,1.1,NA,NA,NA,-122.15036155,38.48255577,328.059,55.673,Global CS
2024,Q,D,2024-04-27,30,H,L,5.5,NA,NA,NA,NA,NA,NA,-122.15041158,38.482833050000004,338.758,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:52:35.2 UTC-07:00,2024-04-27 13:52:35.2 UTC-07:00,1,1,NA,NA,NA,-122.15036155,38.48255577,328.059,33.558,Global CS
2024,Q,D,2024-04-27,31,S,L,1.49,NA,NA,NA,NA,NA,NA,-122.15029164,38.48274565,337.75,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:54:43.6 UTC-07:00,2024-04-27 13:54:43.6 UTC-07:00,1,1.1,NA,NA,NA,-122.15036155,38.48255577,328.059,24.832,Global CS
2024,Q,D,2024-04-27,32,S,R,0.9,NA,NA,NA,NA,NA,NA,-122.15044883,38.4826795,329.766,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 13:59:01.6 UTC-07:00,2024-04-27 13:59:01.6 UTC-07:00,1,1.1,NA,NA,NA,-122.15036155,38.48255577,328.059,16.121,Global CS
2024,Q,D,2024-04-27,33,S,R,5.5,NA,NA,NA,NA,NA,NA,-122.15137808,38.48265465,308.649,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-04-27 14:33:13.0 UTC-07:00,2024-04-27 14:33:13.0 UTC-07:00,1,1.4,NA,NA,NA,-122.15036155,38.48255577,328.059,91.069,Global CS
2024,Q,D,2024-04-27,34,S,R,5.6,NA,NA,NA,NA,NA,NA,-122.1516258,38.48257646,305.343,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 14:38:29.8 UTC-07:00,2024-04-27 14:38:29.8 UTC-07:00,1,1.3,NA,NA,NA,-122.15036155,38.48255577,328.059,112.28,Global CS
2024,Q,D,2024-04-27,35,S,R,4.9,NA,NA,NA,NA,NA,NA,-122.15195588,38.48248247,299.053,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 14:42:40.2 UTC-07:00,2024-04-27 14:42:40.2 UTC-07:00,1,1.4,NA,NA,NA,-122.15036155,38.48255577,328.059,141.961,Global CS
2024,Q,D,2024-04-27,36,S,R,5.6,NA,NA,NA,NA,NA,NA,-122.15221267,38.48247541,293.758,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 14:46:24.6 UTC-07:00,2024-04-27 14:46:24.6 UTC-07:00,1,1.3,NA,NA,NA,-122.15036155,38.48255577,328.059,164.978,Global CS
2024,Q,D,2024-04-27,37,"E, T","M, D",5,NA,NA,NA,NA,NA,NA,-122.15236056,38.48269638,285.621,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,2024-04-27 14:54:31.8 UTC-07:00,2024-04-27 14:54:31.8 UTC-07:00,1,1.6,NA,NA,NA,-122.15036155,38.48255577,328.059,179.749,Global CS
2024,Q,D,2024-04-27,38,"E, S","R, L",1.3,NA,NA,NA,NA,NA,NA,-122.15234644,38.48280349,285.016,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-04-27 14:57:19.8 UTC-07:00,2024-04-27 14:57:19.8 UTC-07:00,1,1.4,NA,NA,NA,-122.15036155,38.48255577,328.059,180.12,Global CS
2024,Q,D,2024-04-27,39,S,R,2.3,NA,NA,NA,NA,NA,NA,-122.15217457,38.48278881,289.8,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-04-27 15:00:14.2 UTC-07:00,2024-04-27 15:00:14.2 UTC-07:00,1,1.4,NA,NA,NA,-122.15036155,38.48255577,328.059,164.366,Global CS
2024,Q,D,2024-04-27,40,S,R,2.8,NA,NA,NA,NA,NA,NA,-122.15196651,38.48280501,296.351,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-04-27 15:02:57.2 UTC-07:00,2024-04-27 15:02:57.2 UTC-07:00,1,1.4,NA,NA,NA,-122.15036155,38.48255577,328.059,145.824,Global CS
2024,Q,D,2024-04-27,41,S,R,3.7,NA,NA,NA,NA,NA,NA,-122.15161682,38.48215955,282.744,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 15:11:24.6 UTC-07:00,2024-04-27 15:11:24.6 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,125.753,Global CS
2024,Q,D,2024-04-27,42,S,R,5.8,NA,NA,NA,NA,NA,NA,-122.15159369,38.48195724,274.456,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 15:16:28.4 UTC-07:00,2024-04-27 15:16:28.4 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,136.542,Global CS
2024,Q,D,2024-04-27,43,H,L,11,NA,NA,NA,NA,NA,NA,-122.15151688,38.48191489,271.359,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 15:21:15.0 UTC-07:00,2024-04-27 15:21:15.0 UTC-07:00,1,1.4,NA,NA,NA,-122.15036155,38.48255577,328.059,134.996,Global CS
2024,Q,D,2024-04-27,44,S,R,4.5,NA,NA,NA,NA,NA,NA,-122.15103423,38.48193361,277.851,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 15:28:35.8 UTC-07:00,2024-04-27 15:28:35.8 UTC-07:00,1,1.4,NA,NA,NA,-122.15036155,38.48255577,328.059,102.694,Global CS
2024,Q,D,2024-04-27,45,H,L,1.3,NA,NA,NA,NA,NA,NA,-122.15100742,38.48205971,283.607,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 15:41:27.6 UTC-07:00,2024-04-27 15:41:27.6 UTC-07:00,1,1.3,NA,NA,NA,-122.15036155,38.48255577,328.059,89.534,Global CS
2024,Q,D,2024-04-27,46,S,R,3.2,NA,NA,NA,NA,NA,NA,-122.15089833,38.48214553,292.338,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 15:45:21.2 UTC-07:00,2024-04-27 15:45:21.2 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,73.549,Global CS
2024,Q,D,2024-04-27,47,H,L,2.6,NA,NA,NA,NA,NA,NA,-122.15063605,38.48215035,298.977,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 15:49:01.6 UTC-07:00,2024-04-27 15:49:01.6 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,57.76,Global CS
2024,Q,D,2024-04-27,48,H,L,2.2,NA,NA,NA,NA,NA,NA,-122.15059209,38.4822797,306.203,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-04-27 15:52:26.0 UTC-07:00,2024-04-27 15:52:26.0 UTC-07:00,1,1.3,NA,NA,NA,-122.15036155,38.48255577,328.059,41.723,Global CS
2024,Q,D,2024-04-27,49,S,R,5.8,NA,NA,NA,NA,NA,NA,-122.15029191000001,38.48243876,323.287,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 15:56:46.2 UTC-07:00,2024-04-27 15:56:46.2 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,14.62,Global CS
2024,Q,D,2024-04-27,50,S,R,5,NA,NA,NA,NA,NA,NA,-122.15071683,38.48259152,318.424,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-27 16:01:45.2 UTC-07:00,2024-04-27 16:01:45.2 UTC-07:00,1,1.2,NA,NA,NA,-122.15036155,38.48255577,328.059,32.189,Global CS
2024,Q,G,2024-04-28,1,E,R,1.79,NA,NA,NA,NA,NA,NA,-122.14348695,38.47661897,307.592,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 11:55:52.6 UTC-07:00,2024-04-28 11:55:52.6 UTC-07:00,1,1.1,NA,NA,NA,-122.14341032,38.47652121,308.029,12.836,Global CS
2024,Q,G,2024-04-28,2,"T, S","D, L",3.9,NA,NA,NA,NA,NA,NA,-122.14328004,38.47576028,286.464,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 12:07:35.8 UTC-07:00,2024-04-28 12:07:35.8 UTC-07:00,1,1.1,NA,NA,NA,-122.14341032,38.47652121,308.029,87.464,Global CS
2024,Q,G,2024-04-28,3,S,R,2.4,NA,NA,NA,NA,NA,NA,-122.14355379,38.47578181,269.364,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 12:15:50.6 UTC-07:00,2024-04-28 12:15:50.6 UTC-07:00,1,1.3,NA,NA,NA,-122.14341032,38.47652121,308.029,90.792,Global CS
2024,Q,G,2024-04-28,4,S,R,2.53,NA,NA,NA,NA,NA,NA,-122.143719,38.47580963,261.145,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 12:21:49.8 UTC-07:00,2024-04-28 12:21:49.8 UTC-07:00,1,1.4,NA,NA,NA,-122.14341032,38.47652121,308.029,94.794,Global CS
2024,Q,G,2024-04-28,5,H,L,3.9,NA,NA,NA,NA,NA,NA,-122.14379361,38.47584601,257.534,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 12:25:19.8 UTC-07:00,2024-04-28 12:25:19.8 UTC-07:00,1,1.8,NA,NA,NA,-122.14341032,38.47652121,308.029,95.368,Global CS
2024,Q,G,2024-04-28,6,S,R,4.4,NA,NA,NA,NA,NA,NA,-122.14392518,38.4760085,263.198,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 12:34:05.8 UTC-07:00,2024-04-28 12:34:05.8 UTC-07:00,1,1.7,NA,NA,NA,-122.14341032,38.47652121,308.029,84.251,Global CS
2024,Q,G,2024-04-28,7,H,L,1.7,NA,NA,NA,NA,NA,NA,-122.14393958,38.47609276,268.918,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-04-28 12:36:41.8 UTC-07:00,2024-04-28 12:36:41.8 UTC-07:00,1,1.6,NA,NA,NA,-122.14341032,38.47652121,308.029,76.009,Global CS
2024,Q,G,2024-04-28,8,E,R,3.2,NA,NA,NA,NA,NA,NA,-122.1437202,38.47613487,273.83,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-04-28 12:40:27.2 UTC-07:00,2024-04-28 12:40:27.2 UTC-07:00,1,1.6,NA,NA,NA,-122.14341032,38.47652121,308.029,60.097,Global CS
2024,Q,G,2024-04-28,9,E,R,3.3,NA,NA,NA,NA,NA,NA,-122.14367199,38.47621118,279.902,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 12:44:53.4 UTC-07:00,2024-04-28 12:44:53.4 UTC-07:00,1,1.7,NA,NA,NA,-122.14341032,38.47652121,308.029,48.908,Global CS
2024,Q,G,2024-04-28,10,H,L,4.7,NA,NA,NA,NA,NA,NA,-122.14358876,38.47623612,282.093,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 12:47:27.0 UTC-07:00,2024-04-28 12:47:27.0 UTC-07:00,1,1.6,NA,NA,NA,-122.14341032,38.47652121,308.029,42.663,Global CS
2024,Q,G,2024-04-28,11,"E, S","R, L",3.8,NA,NA,NA,NA,NA,NA,-122.14348956,38.47623795,282.362,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-04-28 12:50:41.8 UTC-07:00,2024-04-28 12:50:41.8 UTC-07:00,1,1.8,NA,NA,NA,-122.14341032,38.47652121,308.029,39.997,Global CS
2024,Q,G,2024-04-28,12,H,L,3.1,NA,NA,NA,NA,NA,NA,-122.14358865,38.47635511,292.381,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 12:55:45.4 UTC-07:00,2024-04-28 12:55:45.4 UTC-07:00,1,1.4,NA,NA,NA,-122.14341032,38.47652121,308.029,27.753,Global CS
2024,Q,G,2024-04-28,13,S,R,1.7,NA,NA,NA,NA,NA,NA,-122.14356843,38.47641563,297.723,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 13:00:40.2 UTC-07:00,2024-04-28 13:00:40.2 UTC-07:00,1,1.7,NA,NA,NA,-122.14341032,38.47652121,308.029,19.946,Global CS
2024,Q,G,2024-04-28,14,S,R,1.6,NA,NA,NA,NA,NA,NA,-122.14353406,38.47650024,303.682,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-04-28 13:02:42.8 UTC-07:00,2024-04-28 13:02:42.8 UTC-07:00,1,1.7,NA,NA,NA,-122.14341032,38.47652121,308.029,11.307,Global CS
2024,Q,G,2024-04-28,15,"E, S","R, L",1.85,NA,NA,NA,NA,NA,NA,-122.14368218,38.47653668,300.701,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-04-28 13:05:19.2 UTC-07:00,2024-04-28 13:05:19.2 UTC-07:00,1,1.8,NA,NA,NA,-122.14341032,38.47652121,308.029,24.39,Global CS
2024,Q,G,2024-04-28,16,E,L,7.4,NA,NA,NA,NA,NA,NA,-122.14282586,38.47667112,323.225,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-04-28 13:13:40.4 UTC-07:00,2024-04-28 13:13:40.4 UTC-07:00,1,1.8,NA,NA,NA,-122.14341032,38.47652121,308.029,56.318,Global CS
2024,Q,G,2024-04-28,17,F,D,5.2,NA,NA,NA,NA,NA,NA,-122.14280576,38.47654359,322.171,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 13:17:28.0 UTC-07:00,2024-04-28 13:17:28.0 UTC-07:00,1,1.8,NA,NA,NA,-122.14341032,38.47652121,308.029,55.208,Global CS
2024,Q,G,2024-04-28,18,D,L,5.6,NA,NA,NA,NA,NA,NA,-122.14263526,38.476645069999996,326.504,Global,0.01,0.01,0.02,0.014,1.934,m,FIX,2024-04-28 13:21:24.0 UTC-07:00,2024-04-28 13:21:24.0 UTC-07:00,1,1.5,NA,NA,NA,-122.14341032,38.47652121,308.029,71.974,Global CS
2024,Q,G,2024-04-28,19,H,M,6.1,NA,NA,NA,NA,NA,NA,-122.14251009,38.4764864,329.13,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 13:23:35.8 UTC-07:00,2024-04-28 13:23:35.8 UTC-07:00,1,1.3,NA,NA,NA,-122.14341032,38.47652121,308.029,81.958,Global CS
2024,Q,G,2024-04-28,20,H,L,9.1,NA,NA,NA,NA,NA,NA,-122.1426385,38.47641958,324.071,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 13:25:24.0 UTC-07:00,2024-04-28 13:25:24.0 UTC-07:00,1,1.3,NA,NA,NA,-122.14341032,38.47652121,308.029,70.618,Global CS
2024,Q,G,2024-04-28,21,T,D,5.9,NA,NA,NA,NA,NA,NA,-122.14240202,38.4761826,321.904,Global,0.01,0.01,0.019,0.014,1.934,m,FIX,2024-04-28 13:29:51.2 UTC-07:00,2024-04-28 13:29:51.2 UTC-07:00,1,1.5,NA,NA,NA,-122.14341032,38.47652121,308.029,96.98,Global CS
2024,Q,G,2024-04-28,22,D,L,5.7,NA,NA,NA,NA,NA,NA,-122.14224097,38.47623983,318.69,Global,0.014,0.014,0.033,0.02,1.934,m,FIX,2024-04-28 13:31:17.8 UTC-07:00,2024-04-28 13:31:17.8 UTC-07:00,1,1.9,NA,NA,NA,-122.14341032,38.47652121,308.029,107.459,Global CS
2024,Q,G,2024-04-28,23,"T, S","D, D",4.2,NA,NA,NA,NA,NA,NA,-122.14208013,38.47629726,312.575,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-04-28 13:34:27.2 UTC-07:00,2024-04-28 13:34:27.2 UTC-07:00,1,1.3,NA,NA,NA,-122.14341032,38.47652121,308.029,118.888,Global CS
2024,Q,G,2024-04-28,24,H,M,6.1,NA,NA,NA,NA,NA,NA,-122.14245426,38.47608367,317.121,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 14:48:24.6 UTC-07:00,2024-04-28 14:48:24.6 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,97.167,Global CS
2024,Q,G,2024-04-28,25,S,D,1.52,NA,NA,NA,NA,NA,NA,-122.14261417,38.47602983,315.035,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 14:50:07.0 UTC-07:00,2024-04-28 14:50:07.0 UTC-07:00,1,1.1,NA,NA,NA,-122.14341032,38.47652121,308.029,88.783,Global CS
2024,Q,G,2024-04-28,26,S,R,1.18,NA,NA,NA,NA,NA,NA,-122.14259215,38.47599035,313.22,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 14:53:40.8 UTC-07:00,2024-04-28 14:53:40.8 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,92.851,Global CS
2024,Q,G,2024-04-28,27,E,R,4.5,NA,NA,NA,NA,NA,NA,-122.14267505,38.47609712,315.629,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-04-28 14:54:47.8 UTC-07:00,2024-04-28 14:54:47.8 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,80.152,Global CS
2024,Q,G,2024-04-28,28,"E, S","D, R",3.6,NA,NA,NA,NA,NA,NA,-122.14275858,38.47600642,312.249,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-04-28 14:59:23.0 UTC-07:00,2024-04-28 14:59:23.0 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,80.86,Global CS
2024,Q,G,2024-04-28,29,S,R,2.8,NA,NA,NA,NA,NA,NA,-122.14269884,38.47592808,310.251,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 15:00:14.6 UTC-07:00,2024-04-28 15:00:14.6 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,90.595,Global CS
2024,Q,G,2024-04-28,30,"T, S","D, R",6.5,NA,NA,NA,NA,NA,NA,-122.14279492,38.47585218,305.967,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 15:02:44.2 UTC-07:00,2024-04-28 15:02:44.2 UTC-07:00,1,1.1,NA,NA,NA,-122.14341032,38.47652121,308.029,91.652,Global CS
2024,Q,G,2024-04-28,31,H,M,8.7,NA,NA,NA,NA,NA,NA,-122.14256476,38.47588336,307.131,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-04-28 15:07:06.2 UTC-07:00,2024-04-28 15:07:06.2 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,102.272,Global CS
2024,Q,G,2024-04-28,32,E,R,2.12,NA,NA,NA,NA,NA,NA,-122.14291831,38.47570756,300.155,Global,0.01,0.01,0.016,0.014,1.934,m,FIX,2024-04-28 15:10:02.8 UTC-07:00,2024-04-28 15:10:02.8 UTC-07:00,1,1.1,NA,NA,NA,-122.14341032,38.47652121,308.029,100.185,Global CS
2024,Q,G,2024-04-28,33,S,R,4.8,NA,NA,NA,NA,NA,NA,-122.1428578,38.47578962,302.879,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-04-28 15:11:48.6 UTC-07:00,2024-04-28 15:11:48.6 UTC-07:00,1,1.3,NA,NA,NA,-122.14341032,38.47652121,308.029,94.503,Global CS
2024,Q,G,2024-04-28,34,H,L,3.5,NA,NA,NA,NA,NA,NA,-122.14303261,38.47574156,298.975,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 15:13:44.6 UTC-07:00,2024-04-28 15:13:44.6 UTC-07:00,1,1.3,NA,NA,NA,-122.14341032,38.47652121,308.029,92.886,Global CS
2024,Q,G,2024-04-28,35,E,M,3,NA,NA,NA,NA,NA,NA,-122.14225225,38.47587398,304.456,Global,0.01,0.01,0.025,0.014,1.934,m,FIX,2024-04-28 15:16:51.2 UTC-07:00,2024-04-28 15:16:51.2 UTC-07:00,1,1.5,NA,NA,NA,-122.14341032,38.47652121,308.029,124.008,Global CS
2024,Q,G,2024-04-28,36,H,M,6,NA,NA,NA,NA,NA,NA,-122.14213857,38.47585845,303.241,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 15:18:25.0 UTC-07:00,2024-04-28 15:18:25.0 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,133.183,Global CS
2024,Q,G,2024-04-28,37,S,M,3.3,NA,NA,NA,NA,NA,NA,-122.14217054,38.47597381,309.458,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 15:20:34.2 UTC-07:00,2024-04-28 15:20:34.2 UTC-07:00,1,1.3,NA,NA,NA,-122.14341032,38.47652121,308.029,124.133,Global CS
2024,Q,G,2024-04-28,38,D,L,3.5,NA,NA,NA,NA,NA,NA,-122.141841,38.47623758,302.656,Global,0.012,0.011,0.037,0.016,1.934,m,FIX,2024-04-28 15:26:52.4 UTC-07:00,2024-04-28 15:26:52.4 UTC-07:00,1,2,NA,NA,NA,-122.14341032,38.47652121,308.029,140.563,Global CS
2024,Q,G,2024-04-28,39,H,L,12.1,NA,NA,NA,NA,NA,NA,-122.14165618,38.4760945,293.269,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-04-28 15:31:40.4 UTC-07:00,2024-04-28 15:31:40.4 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,160.75,Global CS
2024,Q,G,2024-04-28,40,D,L,9.5,NA,NA,NA,NA,NA,NA,-122.14149472,38.4763347,292.456,Global,0.01,0.01,0.021,0.014,1.934,m,FIX,2024-04-28 15:37:54.8 UTC-07:00,2024-04-28 15:37:54.8 UTC-07:00,1,1.4,NA,NA,NA,-122.14341032,38.47652121,308.029,168.994,Global CS
2024,Q,G,2024-04-28,41,"D, H","L, L",9.7,NA,NA,NA,NA,NA,NA,-122.14167146,38.47648592,299.709,Global,0.01,0.01,0.02,0.014,1.934,m,FIX,2024-04-28 15:48:06.6 UTC-07:00,2024-04-28 15:48:06.6 UTC-07:00,1,1.6,NA,NA,NA,-122.14341032,38.47652121,308.029,151.927,Global CS
2024,Q,G,2024-04-28,42,"D, E","L, M",6,NA,NA,NA,NA,NA,NA,-122.14189303,38.47631943,306.243,Global,0.01,0.01,0.023,0.014,1.934,m,FIX,2024-04-28 15:52:20.6 UTC-07:00,2024-04-28 15:52:20.6 UTC-07:00,1,1.9,NA,NA,NA,-122.14341032,38.47652121,308.029,134.289,Global CS
2024,Q,G,2024-04-28,43,D,L,3.4,NA,NA,NA,NA,NA,NA,-122.14193405,38.4764816,307.945,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 15:55:02.4 UTC-07:00,2024-04-28 15:55:02.4 UTC-07:00,1,1.5,NA,NA,NA,-122.14341032,38.47652121,308.029,128.915,Global CS
2024,Q,G,2024-04-28,44,H,L,5.6,NA,NA,NA,NA,NA,NA,-122.14226814,38.4765201,323.452,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 15:57:34.0 UTC-07:00,2024-04-28 15:57:34.0 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,101.173,Global CS
2024,Q,G,2024-04-28,45,H,L,5,NA,NA,NA,NA,NA,NA,-122.14359247,38.47530058,293.16,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-04-28 16:09:01.6 UTC-07:00,2024-04-28 16:09:01.6 UTC-07:00,1,1.2,NA,NA,NA,-122.14341032,38.47652121,308.029,137.044,Global CS
2024,Q,G,2024-04-28,46,S,R,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.1,2024-05-10,1,F,D,2.4,NA,NA,NA,NA,NA,NA,-122.14935382,38.49412294,176.007,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 12:56:22.6 UTC-07:00,2024-05-10 12:56:22.6 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,8.349,Global CS
2024,Q,C.1,2024-05-10,2,"E, S","L, L",6.9,NA,NA,NA,NA,NA,NA,-122.14938712,38.49425628,176.171,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-05-10 12:58:55.2 UTC-07:00,2024-05-10 12:58:55.2 UTC-07:00,1,1.3,NA,NA,NA,-122.14928337,38.49417071,179.893,13.242,Global CS
2024,Q,C.1,2024-05-10,3,"T, S","R, L",4.9,NA,NA,NA,NA,NA,NA,-122.14960522,38.49454379,164.989,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-05-10 13:03:32.4 UTC-07:00,2024-05-10 13:03:32.4 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,51.69,Global CS
